G1900950,Iowa County,16189,0.18836466832210003,0.4429,61443,0.5,0.9675705726110322,0.009327321020445981,0.0008647847303724751,0.004941627030699858,0.08742756361803981,0.8041297935103244,0.9225744999319635,11070.617794486216,2.171177944862156,-0.4308270676691731,0.541729323308271,0.20125313283208007,0.8512531328320802,1.1482456140350878,1.1457393483709268
G4804930,Wilson County,49173,0.21752402828991113,0.4294,76692,0.5,0.9262806824883574,0.014032090781526448,0.003701218148170744,0.0035181908771073555,0.09594917911063444,0.8437678764380602,0.8957526759280346,11708.595671981777,8.831321184510251,2.074601366742596,3.7428246013667414,2.651138952164009,0.43496583143507944,1.5142369020501132,1.515603644646925
G4900030,Box Elder County,53946,0.23934251388061106,0.3753,62233,0.3,0.9311719126533942,0.0065435806176546915,0.011752493233974716,0.007822637452267082,0.07880338369031391,0.7777904263190848,0.9314494751351925,13410.946519524618,6.117232597623091,0.4766553480475382,1.6070458404074701,1.3322580645161302,-0.14609507640067915,1.204074702886247,1.204074702886247
G5100630,Floyd County,15704,0.22093123332472675,0.4019,51521,1,0.9530692817116658,0.015282730514518594,0.005922058074375955,0.001782985226693836,0.10336430631207946,0.8111812721392269,0.8067842942345924,8103.360128617363,1.4310289389067525,-0.6559485530546622,0.6262057877813499,0.6524115755627012,0.281672025723472,0.4850482315112541,0.4840836012861733
G3901030,Medina County,177980,0.33924950922022334,0.4137,76600,0.2,0.9533711652994719,0.015029778626812002,0.0014664569052702551,0.01122036183840881,0.0602772515342991,0.7988754764009448,0.9527405771089328,23869.6201011378,5.529519595448802,2.0506953223767406,3.4469658659924107,1.7711125158027798,1.9304677623261688,1.418710493046775,1.4198482932996193
G2801170,Prentiss County,25255,0.12371560174796267,0.4654,39256,0.9,0.8360720649376361,0.1002969708968521,0.0006731340328647793,0.021936250247475746,0.21892508819257106,0.7272826681246582,0.8160806710690701,9268.646043165467,3.9264748201438855,0.5325179856115105,0.820719424460431,-0.03151079136690632,5.9700719424460456,0.27050359712230226,0.2722302158273382
G2801350,Tallahatchie County,14158,0.10251981304612884,0.5244,29864,1.9,0.3540754343833875,0.5367283514620709,0.0016951546828648115,0.013985026133634695,0.316862945895204,0.7196154726482032,0.7753327417923691,10661.71581769437,2.766756032171581,-0.8147453083109919,1.103753351206434,-0.7209115281501342,6.849865951742626,2.0713136729222503,2.072386058981233
G2900890,Howard County,10058,0.2515262515262515,0.4005,52700,1,0.9160866971564924,0.05945516007158481,0.008550407635712865,0.003579240405647246,0.14148527528809218,0.7824834341688274,0.756044434763668,6950.5352112676055,1.7919517102615692,0.09678068410462778,0.7064386317907448,0.27404426559356154,-0.6935613682092552,0.833802816901409,0.8388329979879272
G4800630,Camp County,12878,0.19365530303030304,0.4345,48207,1.2,0.7253455505513279,0.16586426463736606,0.0045038049386550705,0.004348501320080758,0.18509559110417478,0.7242128121606949,0.7946505608283002,8887.165029469548,4.8836935166994095,0.0143418467583497,0.08506876227897836,-0.09626719056974463,-3.3542239685658153,0.1453831041257369,0.14950884086444008
G4801470,Fannin County,34537,0.17400617919670444,0.4559,54648,0.5,0.876972522222544,0.056548049917479803,0.007730839389640096,0.006717433477140458,0.12021407986825854,0.7321127439171284,0.8609651548672567,10915.876777251186,10.834597156398104,6.856516587677724,34.28341232227488,7.631042654028438,6.026184834123224,1.7953791469194311,1.7886255924170604
G3100390,Cuming County,8952,0.23788328387734917,0.405,56768,1.4,0.9419124218051832,0.0010053619302949062,0.0035746201966041107,0.0030160857908847183,0.0690440925145266,0.6970753957606655,0.8790094339622642,11146.64412811388,6.069572953736656,-0.3432384341637008,0.2959074733096085,0.3971530249110322,-0.23807829181494664,0.6562277580071176,0.6572953736654807
G0200700,Dillingham Census Area,4961,0.22072538860103627,0.4271,56898,0.4,0.17456158032654706,0.01592420882886515,0.719411408990123,0.013505341664986898,0.171760391198044,0.6201822004204625,0.5810260586319218,11466.307692307691,9.220414201183432,-1.4538461538461538,-1.1372781065088757,-1.1094674556213013,-1.4071005917159762,-0.32573964497041435,-0.32278106508875753
G0200900,Fairbanks North Star Borough,99072,0.3137147107331113,0.4094,76992,0.3,0.7542191537467701,0.04453326873385013,0.07922520994832041,0.03237039728682171,0.07992361096456983,0.5892008400574776,0.8189368394849397,23174.08843036109,3.134414148857771,0.5060427413411932,3.66639646278556,0.406705969049374,0.15077376565954276,1.603389830508475,1.600589535740605
G0501070,Phillips County,18606,0.1377614801233436,0.4944,29320,0.7,0.36112006879501235,0.6315167150381598,0.0003762227238525207,0,0.34538545059717696,0.48189712758851033,0.7330330036235433,10645.472622478386,-0.01613832853025935,1.16613832853026,2.1759365994236304,-0.15129682997118135,2.792795389048991,1.0407780979827095,1.0397694524495673
G5105500,Chesapeake city,239982,0.3315780976391252,0.4114,78640,0.2,0.6106291305181222,0.30037252793959546,0.0017459642806543824,0.03154819944829196,0.08565061359271474,0.7135028108757911,0.9344397700491178,23141.064720812185,3.2430203045685277,3.3169416243654863,6.034708121827414,4.188578680203054,8.192639593908632,3.641751269035531,3.645050761421317
G2201210,West Baton Rouge Parish,26101,0.21986739955799853,0.4104,65385,0.8,0.5831960461285008,0.4006743036665262,0.0008045668748323819,0.0006130033332056243,0.12455389007851535,0.7305817691589754,0.8784731711760955,13510.209150326797,4.601089324618735,0.8090413943355129,1.3000000000000012,1.1077342047930285,-0.7749455337690634,0.42058823529411765,0.41993464052287516
