GISJOIN,county_name,total,bachelors_degree,gini_index,median_household_income,median_age,white,black,native_american,asian,poverty,owned,occupied
G1901610,Sac County,10311,0.16614119259766963,0.41,53609.16,45.9,0.9793424498108816,0,0.006012995829696441,0.003879352148191252,0.11185192556473281,0.7718508997429306,0.8415359653866955
G1901630,Scott County,162994,0.2961297470416818,0.441,66865.92,36.9,0.8698418346687609,0.06387351681656994,0.002490889235186571,0.0212829920119759,0.11967128916281458,0.710844291395572,0.932097713392984
G1901650,Shelby County,12218,0.1661935178613674,0.384,57314.4,45.1,0.9854313308233753,0,0.0017187755770175152,0.008102799148796858,0.07594829771056856,0.8101343101343101,0.8952450355255966
G1901670,Sioux County,32069,0.21640750670241288,0.389,65039.04,33.2,0.9623000405375908,0.0076085939692537964,0.0012784932489319904,0.006454831768998098,0.06375172506647817,0.8206226028008207,0.9373745819397993
G1901690,Story County,84780,0.45409203174831547,0.464,60184.08,24.7,0.9018872375560274,0.021278603444208538,0.0012384996461429583,0.05592120783203586,0.20022837271465088,0.5536767229276511,0.9374689245707934
G1901710,Tama County,17659,0.16712095400340715,0.391,60312.12,40.9,0.8854974800385073,0.004077241066878079,0.06104535930686902,0.0051531796817486835,0.09923036249339051,0.7684735893525578,0.9219069529652352
G1901730,Taylor County,6434,0.12352285395763657,0.42,50142.840000000004,44.2,0.9637861361516942,0.0023313646254274167,0.0023313646254274167,0.0027976375505129004,0.11352619233776388,0.7784131522516083,0.8667905824039653
G1901750,Union County,12076,0.14980591945657448,0.394,55742.280000000006,41.9,0.9680357734349122,0.0025670751904604172,0.003974826101358066,0,0.15532432659226314,0.7188438438438438,0.921161825726141
G1901770,Van Buren County,7662,0.13329604772557793,0.405,56492.04,42.9,0.9776820673453407,0.002218741842860872,0.0005220569042025581,0.01096319498825372,0.14643835616438355,0.7814119170984456,0.84141689373297
G1901790,Wapello County,35484,0.14761705685618728,0.447,50977.08,39.5,0.9300247999098185,0.00907451245631834,0.0023954458347424192,0.009412693044752564,0.14873073176322274,0.7761691907398759,0.9145210494203783
G1901810,Warren County,44192,0.25219879938573225,0.406,80003.88,37.9,0.97795981173063,0.0041862780593772625,0.0013803403330919623,0.005543989862418538,0.06584147871157077,0.7801206654884515,0.9549554792527498
G1901830,Washington County,21152,0.1787176952407852,0.38,66265.32,40.9,0.9588691376701967,0.0058623298033282905,0.0003309379727685325,0.003072995461422088,0.13336212688357807,0.7614535859918445,0.934962996187486
G1901850,Wayne County,6329,0.10869077026723557,0.397,46638.240000000005,45.2,0.9794596302733449,0,0,0.009480170643071575,0.12939119376887617,0.7702518720217836,0.8671782762691853
G1901870,Webster County,38458,0.18100925413272168,0.432,53819.04,38.6,0.9294555099069114,0.04040771751001092,0.00031202870664101095,0.008034739196006033,0.1369289069171648,0.7047369406478188,0.9276327215886065
G1901890,Winnebago County,10835,0.16611706512778235,0.389,52396.08,43.3,0.9701892016612829,0.005260729118597139,0,0.007291185971389017,0.10327916145783249,0.7411689145793192,0.9003469545104086
G1901910,Winneshiek County,20764,0.2679506933744222,0.422,65531.4,39.5,0.9762569832402235,0.006212675785012522,0.001252167212483144,0.009439414371026777,0.0800107469102633,0.7655659188303504,0.9124784358826912
G1901930,Woodbury County,101764,0.20351543647148573,0.418,58945.920000000006,35.2,0.8544671986164066,0.024055658189536575,0.01725561102157934,0.02628630950041272,0.14479120968811532,0.6841405410934384,0.9304749214809175
G1901950,Worth County,7620,0.15558039873299795,0.437,65829.72,43.8,0.9766404199475066,0.004461942257217848,0.002099737532808399,0.0030183727034120734,0.08832933653077538,0.8089093701996928,0.9153543307086615
G1901970,Wright County,13039,0.1462795319054979,0.413,56573.880000000005,44.1,0.9371884346959123,0,0.0019173249482322264,0.0006135439834343124,0.13253295668549905,0.7440071556350626,0.8469696969696969
G2000010,Allen County,13403,0.16261867962022522,0.395,51912.96,40.7,0.9378497351339252,0.017160337237931807,0.0033574572856823097,0.002685965828545848,0.1310893229367714,0.7754710397766923,0.8796807857581338
G2000030,Anderson County,7900,0.15348310364357184,0.38,53079.840000000004,41.4,0.9582278481012658,0,0.0021518987341772153,0.0017721518987341772,0.1505542665635473,0.8006420545746389,0.8366908407198496
G2000050,Atchison County,16469,0.2233660289404681,0.426,59592.72,36,0.9097091505252293,0.06296678608294372,0.002732406339182707,0.003703928593114336,0.12398801555428061,0.6948020205312042,0.8778429409240452
G2000070,Barber County,4714,0.20774962742175856,0.433,50816.04,46.5,0.9679677556215528,0.004242681374628765,0.0027577428935086977,0.0008485362749257531,0.12033377250768555,0.7083876575401999,0.833091962346126
G2000090,Barton County,27654,0.20403008839839676,0.402,55575.96,40.6,0.9146597237289361,0.01023360092572503,0.0057496203080928615,0.002495118246908223,0.13172161172161173,0.7252481657315494,0.8895799738923443
G2000110,Bourbon County,14846,0.2143581423646319,0.403,48379.32,37.9,0.9293412366967533,0.026404418698639364,0.005388656877273339,0.009026000269432843,0.14154057771664375,0.7472143688674538,0.8205513100436681
G2000130,Brown County,10028,0.16245165129425765,0.441,48927.12,42.7,0.8735540486637415,0.014758675708017551,0.07688472277622657,0.004487435181491823,0.16129687976420368,0.7071119654012494,0.846278975193168
G2000150,Butler County,62878,0.23926832866204456,0.419,74021.64,37.4,0.9371004166799198,0.01566525652851554,0.007379369572823563,0.005948026336715545,0.08372978116079924,0.780293501048218,0.9277989574418424
G2000170,Chase County,2880,0.2037129954841947,0.403,55069.08,41.7,0.9666666666666667,0.0020833333333333333,0.0045138888888888885,0.001388888888888889,0.11574886004910558,0.8023748939779474,0.7616279069767442
G2000190,Chautauqua County,3826,0.19502523431867338,0.431,46771.560000000005,47.3,0.9168844746471511,0.014375326711970726,0.03868269733403032,0,0.11603139013452915,0.779385171790235,0.7409557838320678
G2000210,Cherokee County,21295,0.14170012460196593,0.435,48207.72,39.5,0.916224465837051,0.005588166236205682,0.03263676919464663,0.0006104719417703686,0.1664352406033038,0.7735720761559384,0.8506700086763713
G2000230,Cheyenne County,2769,0.16988416988416988,0.436,39930,49.3,0.9689418562657999,0,0.020223907547851208,0.010834236186348862,0.1185212033345415,0.7638888888888888,0.8295936931473621
G2000250,Clark County,2133,0.183366077275704,0.491,47125.32,45.2,0.9418659165494608,0,0.016877637130801686,0.0032817627754336614,0.11822892133772962,0.7696447793326158,0.8279857397504456
G2000270,Clay County,8662,0.18902743142144637,0.433,51538.08,43.3,0.9667513276379589,0.012237358577695681,0.012468252135765412,0.001269914569383514,0.070777088653776,0.7521019799294819,0.87660485021398
G2000290,Cloud County,9367,0.16025039123630672,0.417,44242.44,43.7,0.9914593786697983,0.0002135155332550443,0,0.0005337888331376108,0.14434404666590414,0.7803398058252428,0.851063829787234
G2000310,Coffey County,8472,0.19065678331322186,0.385,62594.4,43.4,0.9625826251180358,0.005193578847969783,0.002124645892351275,0.0025967894239848914,0.13003250812703177,0.782777115613826,0.8522092432706958
G2000330,Comanche County,1850,0.16766467065868262,0.423,53830.920000000006,48.8,0.9718918918918918,0,0.009189189189189189,0.012432432432432432,0.10410641989589357,0.7336293007769146,0.7558724832214765
G2000350,Cowley County,34055,0.19292706030944112,0.411,53102.280000000006,38.6,0.8901776537953311,0.02901189252679489,0.02058434884745265,0.012773454705623256,0.14713525553768098,0.6932596685082872,0.8371361618154909
G2000370,Crawford County,38732,0.2532741398446171,0.458,45118.920000000006,32.6,0.9226479396881132,0.027987194051430343,0.00797789941133946,0.00867499741815553,0.19997319753417314,0.6393164541056732,0.8729296917845782
G2000390,Decatur County,2966,0.16964675098124726,0.398,45233.76,50.2,0.9710047201618341,0.0033715441672285905,0.006743088334457181,0.0057316250842886045,0.15831043956043955,0.7686762778505898,0.8334243582741672
G2000410,Dickinson County,18976,0.1942479595802565,0.377,59661.36,42.1,0.9534148397976391,0.006745362563237774,0.008431703204047217,0.00226602023608769,0.0833555828482939,0.7491818300824715,0.8507628911905557
G2000430,Doniphan County,7732,0.16429699842022116,0.426,53114.16,38.5,0.9304190377651319,0.029229177444386963,0.014355923435075012,0.0031039834454216243,0.13205249627925855,0.7477919528949951,0.8546267822197372
G2000450,Douglas County,113724,0.473407867494824,0.479,59182.200000000004,26.8,0.8628609616263937,0.03939361964053322,0.022545812669269458,0.03692272519433013,0.20653913573660543,0.543767555371368,0.9354123145176921
G2000470,Edwards County,3118,0.1990632318501171,0.442,49740.240000000005,44.3,0.9121231558691469,0.0028864656831302116,0.005452212957023733,0.0012828736369467607,0.16140939597315437,0.7585206671501088,0.8179122182680901
G2000490,Elk County,3016,0.190975387420237,0.445,41396.520000000004,48.1,0.9512599469496021,0,0.003978779840848806,0,0.20334928229665072,0.8112244897959183,0.7127272727272728
G2000510,Ellis County,27352,0.3221779201254984,0.469,55049.280000000006,30.9,0.9588695525007312,0.006324948815443112,0.002376425855513308,0.010273471775372916,0.14185338433913655,0.6129372473193883,0.9156607114115564
G2000530,Ellsworth County,6247,0.21722679724015134,0.395,57311.76,43.7,0.9327677285096847,0.03217544421322235,0.003841844085160877,0.005122458780214503,0.08769771528998242,0.795727136431784,0.8055555555555556
G2000550,Finney County,41002,0.1664511122607346,0.4,64441.08,29.6,0.8398370811179943,0.011975025608506901,0.004999756109458076,0.025974342714989513,0.14294603743528475,0.7237753688157144,0.8752942855104516
G2000570,Ford County,32840,0.16230177178573274,0.406,59983.44,30.8,0.8426004872107187,0.01379415347137637,0.0062423873325213155,0.018696711327649208,0.16745817425582768,0.6850551654964895,0.9087669870732515
G2000590,Franklin County,26260,0.17728825538932735,0.372,63052.44,36.9,0.9403274942878903,0.009215536938309215,0.0049504950495049506,0.0017897943640517897,0.07976250927698136,0.7137836782506833,0.9132566639921548
G2000610,Geary County,29951,0.1963957555278914,0.407,57934.8,28.2,0.7177055857901239,0.1749524222897399,0.01191946846515976,0.03382190911822644,0.11521658143394181,0.546045711006981,0.8287367253130449
G2000630,Gove County,2599,0.1656675749318801,0.374,51085.32,48.5,0.9838399384378607,0,0.0011542901115813775,0,0.07513555383423702,0.7732406602953953,0.8328509406657019
G2000650,Graham County,2566,0.22396114409066378,0.425,53693.64,46.6,0.9321901792673422,0.03819173811379579,0.009742790335151987,0,0.11184723304754482,0.7738927738927739,0.8053817271589487
G2000670,Grant County,7409,0.15980024968789014,0.404,73855.32,33.6,0.8601700634363612,0,0.009852881630449454,0.0018895937373464705,0.10650474595198213,0.7517117117117117,0.897767712714332
G2000690,Gray County,5885,0.15858528237307473,0.382,64223.280000000006,34.7,0.9274426508071368,0,0.003058623619371283,0.0027187765505522514,0.11308810949529513,0.7750744786494538,0.8696027633851469
G2000710,Greeley County,1183,0.21968787515006002,0.475,62245.920000000006,47.7,0.9653423499577346,0.00422654268808115,0.013524936601859678,0,0.03751065643648764,0.7914338919925512,0.7897058823529411
G2000730,Greenwood County,6912,0.12775149146266201,0.402,48079.68,45.3,0.9655671296296297,0.0007233796296296296,0.004774305555555556,0.0010127314814814814,0.13411458333333334,0.7430643127364439,0.7288602941176471
G2000750,Hamilton County,2583,0.15569620253164557,0.373,45510.96,33.6,0.9384436701509872,0,0.003097173828881146,0,0.1274068004916018,0.7471264367816092,0.87
G2000770,Harper County,5794,0.1520078837152008,0.422,50858.28,44.8,0.9644459785985502,0.005868139454608215,0.0069036934760096655,0.005005177770107007,0.10601769911504424,0.700074794315632,0.8317262830482115
G2000790,Harvey County,33699,0.24648757493936205,0.402,62494.08,38.5,0.9098786314133951,0.016825425086797827,0.001454049081575121,0.006142615507878572,0.08193990445059089,0.7361531476997578,0.9326746647847566
G2000810,Haskell County,4043,0.1564080944350759,0.422,69496.68000000001,33,0.8980954736581747,0.006678209250556517,0,0.007667573583972298,0.14328358208955225,0.7678958785249458,0.81785925487877
G2000830,Hodgeman County,1960,0.2264426588750913,0.385,54222.96,46.4,0.9836734693877551,0,0.009693877551020408,0.0005102040816326531,0.08389089037570767,0.8045977011494253,0.8176691729323309
G2000850,Jackson County,13346,0.17730661696178937,0.376,68178,40.3,0.885808481942155,0.015435336430391128,0.06556271542035066,0.0004495729057395474,0.09956642923505729,0.8117977528089888,0.9103196347031963
G2000870,Jefferson County,18380,0.20806981026338964,0.359,74702.76000000001,42.1,0.9570184983677911,0.0037540805223068552,0.008106637649619152,0.0019042437431991295,0.06912290349188892,0.8369997349589187,0.9197952218430034
G2000890,Jewell County,3175,0.18986289987536353,0.422,49500,50.6,0.992755905511811,0,0,0.0015748031496062992,0.1091024421186172,0.738881829733164,0.7424528301886792
G2000910,Johnson County,525108,0.504540657752078,0.423,97002.84000000001,35.7,0.881487236911264,0.038171195258880075,0.0031841068884877017,0.03769891146202305,0.05220185307615653,0.7231701096027457,0.9460956352646253
G2000930,Kearny County,4197,0.1182882519176423,0.377,54073.8,32.4,0.9435310936383131,0.0035739814152966403,0.0033357159876101976,0.0002382654276864427,0.16293622141997594,0.7527795945062132,0.8833044482957828
G2000950,Kingman County,7789,0.20453328573978227,0.365,58122.240000000005,44.8,0.9691873154448581,0.002054178970342791,0.005520605982796251,0.004493516497624856,0.11769436997319035,0.8176470588235294,0.9142242538316752
G2000970,Kiowa County,2646,0.23362930077691454,0.388,51150,42.5,0.983371126228269,0,0.0049130763416477706,0,0.0771513353115727,0.7339181286549707,0.7743396226415095
G2000990,Labette County,21881,0.17214633811517605,0.483,49729.68,40,0.8886705360815319,0.044422101366482336,0.011791051597276175,0.004021754033179471,0.16146823887409661,0.7015529308836396,0.8784705543279854
G2001010,Lane County,1661,0.200332502078138,0.461,53149.8,44.2,0.9578567128236002,0,0.023479831426851294,0,0.1721411192214112,0.7209612817089452,0.7408506429277942
G2001030,Leavenworth County,73504,0.27310515975597144,0.397,78559.8,36.8,0.8431377884196778,0.0910562690465825,0.006979212015672616,0.01470668262951676,0.07820581416087034,0.7007394006135452,0.9102169399298347
G2001050,Lincoln County,3249,0.17012814847547503,0.385,52962.36,46.8,0.9775315481686673,0,0.0012311480455524776,0.0043090181594336715,0.09936708860759494,0.8285514345696291,0.761727078891258
G2001070,Linn County,9594,0.13842446151528845,0.391,58559.16,42.7,0.9720658745048989,0.0010423181154888472,0.0010423181154888472,0.007608922243068585,0.09025651852633801,0.8406265539532571,0.7914207005116096
G2001090,Logan County,2641,0.14224826851358552,0.423,46359.72,46.2,0.9587277546383945,0.015903067020068155,0,0,0.153173698213607,0.7366382649109218,0.9188612099644128
G2001110,Lyon County,35186,0.24601183906892746,0.421,47452.68,31.4,0.8761155004831467,0.02123003467288126,0.0021315295856306486,0.018217472858523275,0.22452635414136507,0.5852329749103943,0.914394336654431
G2001130,McPherson County,28984,0.2428033078614048,0.406,66661.32,40.5,0.961357990615512,0.00665884626000552,0.004623240408501242,0.005382279878553685,0.08595426626211795,0.7399810393863656,0.9266831722705854
G2001150,Marion County,12239,0.1890979257115292,0.415,56371.920000000006,44.7,0.9690334177628891,0.007598660021243566,0.003758476999754882,0.004412125173625296,0.10952902519167579,0.7941582790605881,0.8636441111300495
G2001170,Marshall County,10178,0.1321261847503183,0.369,55872.96,45,0.9709176655531538,0.007565337001375516,0.0018667714678718805,0.0041265474552957355,0.08788983394086675,0.7655064703257475,0.881242626818718
G2001190,Meade County,4438,0.19377904898105114,0.452,59785.44,36.9,0.9125732311852186,0.006309148264984227,0.0013519603424966202,0.0013519603424966202,0.12519774011299434,0.7843713278495887,0.8574307304785894
G2001210,Miami County,30511,0.2308001810591963,0.374,79052.16,39,0.9547704106715611,0.015633705876569107,0.0038019075087673297,0.00288420569630625,0.07272666309012875,0.8000519795547085,0.9295377677564826
G2001230,Mitchell County,6329,0.2177121771217712,0.412,57468.840000000004,44.8,0.9739295307315532,0.0018960341286143152,0.007900142202559647,0.0030020540369726655,0.09167069437731594,0.7861499820595622,0.8294642857142858
G2001250,Montgomery County,34282,0.18444338930375104,0.42,50063.64,40.9,0.8580596231258386,0.05422670789335511,0.023277521731520916,0.006388192054139198,0.1558224792107538,0.7184446526569401,0.8626024708463226
G2001270,Morris County,5966,0.1752723827569872,0.43,51506.4,45.6,0.9753603754609453,0,0.0077103586992960105,0.008883674153536709,0.11363636363636363,0.7540067089079389,0.824017199017199
G2001290,Morton County,3097,0.18118811881188118,0.414,54134.520000000004,36.5,0.8818211172102034,0,0.02583144979011947,0.012915724895059735,0.08066184074457083,0.6708760852407262,0.8497652582159625
G2001310,Nemaha County,10118,0.1747807680677351,0.402,61069.8,42.5,0.9786519074915991,0.0005930025696778019,0.005435856888713185,0.0029650128483890096,0.08068194157889022,0.7926078028747433,0.8753089193439676
G2001330,Neosho County,16153,0.1585272063064795,0.418,47818.32,39.8,0.9042283167213521,0.019253389463257598,0.00829567263047112,0.00903856868693122,0.15363750173876756,0.7561809982895351,0.8930704068879323
G2001350,Ness County,2949,0.19294117647058823,0.438,56100,48.3,0.9691420820617158,0,0.003051881993896236,0,0.09748316199929104,0.786140089418778,0.7721518987341772
G2001370,Norton County,5456,0.17181558935361216,0.397,45988.8,42.6,0.9092741935483871,0.044171554252199416,0.0018328445747800588,0.005498533724340176,0.08297824624355236,0.6798165137614679,0.8214016578749058
G2001390,Osage County,16386,0.19136417126821761,0.389,62700,41.4,0.9632613206395704,0.006346881484193824,0.004516050286830221,0.0024411082631514707,0.11242422386871594,0.7840673958025421,0.9055139186295503
G2001410,Osborne County,3885,0.14734561213434452,0.461,44247.72,47.9,0.9835263835263836,0.001287001287001287,0.0028314028314028314,0.0023166023166023165,0.13632739835237842,0.7596519847743338,0.7571016879374228
G2001430,Ottawa County,5985,0.19214825652279932,0.357,62502,43,0.9717627401837928,0.006683375104427736,0.0010025062656641604,0.002506265664160401,0.08172746042670337,0.8257349808265871,0.8200559049615653
G2001450,Pawnee County,6394,0.14918211559432934,0.381,51117,42.3,0.8974038160775727,0.051767281826712544,0.003753518923991242,0,0.11966866408177652,0.677860696517413,0.8165199729180772
G2001470,Phillips County,5329,0.17818084822619365,0.371,57750,46.5,0.9682867329705386,0.0030024394820791895,0.0013135672734096453,0.0031900919497091385,0.10374015748031495,0.7872611464968153,0.7543241511851377
G2001490,Pottawatomie County,19391,0.2708197256694971,0.427,68265.12000000001,37,0.9511113403125161,0.006601000464132845,0.010675055438089836,0.005982156670620391,0.06928731557270215,0.7786540483701367,0.9175108538350217
G2001510,Pratt County,9379,0.22746980489315577,0.451,57479.4,44.2,0.9598038170380637,0.017166009169421046,0.0015993176244802217,0.002558908199168355,0.11801984933636255,0.6393685249136655,0.8532940433592928
G2001530,Rawlins County,2517,0.19548872180451127,0.427,45466.08,50.4,0.9793404847040127,0,0.0031783869686134287,0,0.1387122416534181,0.7313311688311688,0.7812301838934687
G2001550,Reno County,63214,0.18510459076231925,0.418,54601.8,39.9,0.9210301515487076,0.028506343531496187,0.00688138703451767,0.006185338690796342,0.12195495112622184,0.7127753642689632,0.9221796780826774
G2001570,Republic County,4922,0.18129139072847683,0.434,48193.200000000004,50.1,0.9741974806989029,0.0002031694433157253,0.005282405526208858,0.00954896383583909,0.09646710387137719,0.8027562446167097,0.7807666442501682
G2001590,Rice County,10152,0.20549656464709556,0.382,57541.44,37.7,0.943360914105595,0.01024428684003152,0.011721828211189913,0.007880220646178092,0.1231891503133669,0.7465719882468168,0.8813120414328873
G2001610,Riley County,69706,0.4123246326821664,0.469,49137,23.3,0.8524373798525234,0.06492984821966545,0.004145984563739133,0.03199150718732964,0.2600202412890167,0.4596060757803372,0.9168962350780533
G2001630,Rooks County,5131,0.2075259758494805,0.437,50177.16,43.9,0.9678425258234262,0.005262132137984798,0.004482557006431495,0.004287663223543169,0.1347980997624703,0.7857447716602646,0.8394840558939448
G2001650,Rush County,3203,0.1545376712328767,0.402,50507.16,48.4,0.9722135497970652,0.00280986575085857,0.00031220730565095225,0,0.1313545942532365,0.8157389635316699,0.8371719335832887
G2001670,Russell County,6685,0.20087427144046627,0.458,48840,45.3,0.9626028421839941,0.005235602094240838,0,0.0004487658937920718,0.1498723532061871,0.7643494897959183,0.8160291438979964
G2001690,Saline County,54076,0.22147088409522744,0.407,57882,37.7,0.9027849693024632,0.031770101338856424,0.0055107626303720686,0.0206930986019676,0.11988542595367718,0.6819864852355827,0.9153921111723086
G2001710,Scott County,4658,0.20457209847596716,0.422,76352.76000000001,43.1,0.9665092314297982,0,0,0,0.05787435456110155,0.8029465930018416,0.9443478260869566
G2001730,Sedgwick County,476195,0.27202108521389456,0.44,63053.76,34.2,0.7845084471697519,0.08708617268135953,0.00828232131794748,0.037511943636535455,0.13134829881562304,0.6714520814702318,0.9138506325196333
G2001750,Seward County,22648,0.13267793944160441,0.402,54502.8,29.2,0.7092900035323207,0.02945072412575062,0.010199576121511834,0.03342458495231367,0.17338598585728718,0.6555276713776251,0.9278186274509804
G2001770,Shawnee County,173845,0.2852693515546813,0.431,61980.600000000006,37.9,0.8125168972360436,0.08680146107164428,0.012516897236043602,0.013379734821248813,0.13863408866072316,0.668556363040271,0.9294919816651218
G2001790,Sheridan County,2472,0.17374301675977655,0.396,61406.4,45.7,0.973705501618123,0.008090614886731391,0.0040453074433656954,0,0.14550150667240638,0.7775752051048314,0.8692551505546752
G2001810,Sherman County,5915,0.19548511047070125,0.418,53229,40.4,0.8801352493660186,0.006086221470836856,0.01724429416737109,0.0378698224852071,0.137495615573483,0.7012195121951219,0.8031833486378941
G2001830,Smith County,3926,0.1505804311774461,0.406,50618.04,50.1,0.9854814060112074,0.002292409577177789,0.0028018339276617422,0.0005094243504839531,0.08725542041248018,0.8387978142076503,0.8147818343722173
G2001850,Stafford County,4380,0.21288608435735637,0.405,48962.76,45.2,0.9625570776255707,0.00502283105022831,0.003424657534246575,0.003424657534246575,0.15739889705882354,0.812790097988654,0.7859748682610458
G2001870,Stanton County,2152,0.13498992612491606,0.36,61875,40.6,0.8475836431226765,0.005111524163568773,0.015799256505576207,0.0032527881040892194,0.08656873032528856,0.7221438645980254,0.7886540600667408
G2001890,Stevens County,5145,0.15119443604475355,0.395,65955.12000000001,34,0.7860058309037901,0.004081632653061225,0.001554907677356657,0.0025267249757045676,0.12390488110137672,0.6579088471849865,0.9196252465483234
G2001910,Sumner County,23871,0.1790709611189529,0.409,64479.36,39.5,0.9473419630514013,0.006199991621632944,0.014117548489799339,0.0010472958820325919,0.11131495861421623,0.7474302496328928,0.851782363977486
G2001930,Thomas County,7420,0.23343777976723365,0.406,54834.12,35.6,0.9642857142857143,0.009299191374663073,0.013611859838274933,0.002560646900269542,0.13297950759251068,0.5988353283726949,0.8600445186421815
G2001950,Trego County,2949,0.20194534506716072,0.392,49451.16,48,0.981010512037979,0,0.002034587995930824,0.002034587995930824,0.08195568061906437,0.8285280728376327,0.7703097603740503
G2001970,Wabaunsee County,6804,0.20408163265306123,0.356,70506.48000000001,42.3,0.9611992945326279,0.006760728982951205,0.0019106407995296885,0.00102880658436214,0.08327192336035372,0.85447063224841,0.8298665010866191
G2001990,Wallace County,1543,0.21062618595825428,0.401,50899.200000000004,46.6,0.9837977965003241,0,0.016202203499675955,0,0.15203426124197003,0.8484848484848485,0.7946768060836502
G2002010,Washington County,5821,0.19380034171344887,0.437,49082.880000000005,46.6,0.9835079883181584,0,0.004810170073870469,0.0036076275554028517,0.11921112871984504,0.7671641791044777,0.8361934477379095
G2002030,Wichita County,2177,0.11986531986531987,0.375,53394,35.8,0.9402847955902618,0.0013780431786862655,0.0009186954524575103,0,0.1155802126675913,0.7491408934707904,0.782258064516129
G2002050,Wilson County,9668,0.12159297395517868,0.397,50140.200000000004,43.6,0.9639015308233347,0,0.006619776582540339,0.0002068680182043856,0.1431045680883308,0.7603607996099464,0.8171314741035857
G2002070,Woodson County,3331,0.1345514950166113,0.542,39178.92,46.8,0.9687781447012909,0,0.004803362353647553,0.00720504353047133,0.20775287704421563,0.7453416149068323,0.7688634192932188
G2002090,Wyandotte County,153753,0.15263707950041908,0.424,50157.36,33,0.6072011603025632,0.2634290062632924,0.006757591721787542,0.01877036545628378,0.20198861570398186,0.635931105047749,0.868612057472967
G2100010,Adair County,17872,0.12501044539149328,0.46,38606.04,39,0.9457811101163832,0.03715308863025962,0.0006714413607878246,0.005371530886302597,0.2121639903535086,0.7631383057912758,0.8451182687468546
G2100030,Allen County,18799,0.09455948350523581,0.415,44786.28,37.4,0.9706367359965956,0.007819564870471833,0.0018086068407894037,0.005744986435448694,0.17769561198412268,0.7629243555430343,0.8384315578126845
G2100050,Anderson County,21122,0.1728715931441416,0.382,67536.48,37.8,0.9630716788182937,0.026228576839314458,0,0.002035792065145346,0.0921539422476337,0.7688093498904309,0.9169457468184863
G2100070,Ballard County,8181,0.12974465148378192,0.448,54484.32,42,0.9408385282972742,0.03447011367803447,0,0.0026891578046693556,0.13949766067471067,0.836093660765277,0.871361035083354
G2100090,Barren County,40953,0.15438921771375597,0.462,48733.08,39.8,0.9386858105633287,0.0403145068737333,0.0006348741239958001,0.006617341830879301,0.19979131471728112,0.7008806559368357,0.9091662065157372
G2100110,Bath County,11597,0.13489254108723137,0.455,38351.28,38.4,0.9840475985168579,0.00991635767871001,0.00017245839441234803,0,0.2641559357911448,0.7961048328925222,0.7825023518344308
G2100130,Bell County,29093,0.11422195171434368,0.501,29777.88,38.6,0.9541470456810917,0.0324820403533496,0.00034372529474444025,0.0013061561200288728,0.32762042215406817,0.6769738014614151,0.807803052116326
G2100150,Boone County,112514,0.26323972536771284,0.381,87072.48000000001,35,0.926622464759941,0.02502799651598912,0.00273743711893631,0.019517571146701745,0.06587187331293863,0.7595648543784687,0.9269114333189175
G2100170,Bourbon County,19668,0.16922500935979035,0.442,50557.32,39.6,0.9050742322554403,0.06655480984340045,0.005389465121008745,0.003101484645108806,0.19615204129516658,0.6082636616987762,0.9229478863788861
G2100190,Boyd County,48669,0.16636128319227525,0.477,51887.880000000005,40.6,0.945303992274343,0.03262857260268343,0.0009246132034765456,0.00431486161622388,0.18617884419827344,0.7029814823910802,0.8967142353770261
G2100210,Boyle County,28914,0.22119428090832632,0.473,51629.16,38.2,0.8714809434875839,0.08456111226395517,0.0028705817251158607,0.012208618662239745,0.18083928366871588,0.6876876876876877,0.8903743315508021
G2100230,Bracken County,8618,0.09528706083976007,0.425,48796.44,40.8,0.982942678115572,0.010559294499883964,0.006498027384543977,0,0.19135802469135801,0.761070110701107,0.8315008949117872
G2100250,Breathitt County,15641,0.09200376293508937,0.537,25514.280000000002,39.4,0.9815868550604181,0.012531168083882105,0.001022952496643437,0.0014704942139249408,0.31130728287680126,0.7435377597567157,0.8208292885868812
G2100270,Breckinridge County,19057,0.08008641308541008,0.426,49756.08,41.2,0.9521960434486015,0.024610379388151336,0.004827622395969984,0.0005772157212572807,0.19645645969088266,0.7916267615268847,0.6999616931622294
G2100290,Bullitt County,73528,0.11169165226478035,0.376,69424.08,37.4,0.9674817756500925,0.00801055380263301,0.002951256664127951,0.003876074420628876,0.09483466549874082,0.8282700116009281,0.9388060717446055
G2100310,Butler County,13337,0.06592203241349102,0.435,43643.16,38.9,0.9549373922171402,0.0007497938067031566,0.017545175076853867,0.0019494638974282073,0.17568188783328226,0.8035814213766088,0.8768400392541708
G2100330,Caldwell County,12822,0.12125863392171911,0.436,48746.28,42.5,0.9326938075183279,0.04032132272656372,0.0018717828731867104,0.011620652004367493,0.15716414398870676,0.7980286405058583,0.8467716535433071
G2100350,Calloway County,36036,0.28656098593536855,0.478,48354.240000000005,34.2,0.9216616716616717,0.041541791541791544,0.002442002442002442,0.018897768897768896,0.19554275318374773,0.6587382259266789,0.858763966480447
G2100370,Campbell County,87509,0.25701754385964914,0.429,68494.8,37.1,0.9536504816647431,0.020180781405341165,0.0014512792969865957,0.007039275960186952,0.10369910299439819,0.7301691061531903,0.9030825697492364
G2100390,Carlisle County,5205,0.11062431544359255,0.451,44177.76,42.7,0.9934678194044189,0.004034582132564841,0,0,0.17027133307117578,0.8280313508529276,0.8326295585412667
